,predictions,true_labels
0,5.143702507019043,5.258260726928711
1,5.083076000213623,5.163102149963379
2,4.858615875244141,5.091560363769531
3,4.814112663269043,5.015528678894043
4,4.714635848999023,4.9481520652771
5,4.649327754974365,4.892045021057129
6,4.597811698913574,4.8284502029418945
7,4.546648979187012,4.768796920776367
8,4.498578071594238,4.712902069091797
9,4.453764915466309,4.660121917724609
10,4.407769203186035,4.609796524047852
11,4.363602161407471,4.562258720397949
12,4.316566467285156,4.5171003341674805
13,4.2772321701049805,4.47416353225708
14,4.239638805389404,4.432954788208008
15,4.201196670532227,4.392330646514893
16,4.169084548950195,4.354770660400391
17,4.126721382141113,4.31843376159668
18,4.09781551361084,4.283725738525391
19,4.0623064041137695,4.25016450881958
20,4.034089088439941,4.217898845672607
21,4.008261680603027,4.186856269836426
22,3.986002206802368,4.156757354736328
23,3.9561734199523926,4.1275739669799805
24,3.937252998352051,4.099569320678711
25,3.9199347496032715,4.072182655334473
26,3.8935811519622803,4.045536994934082
27,3.882493019104004,4.018799304962158
28,3.868232488632202,3.9940006732940674
29,3.8561906814575195,3.969869613647461
30,5.1604766845703125,5.250463485717773
31,5.125024318695068,5.163172245025635
32,4.883435249328613,5.093857765197754
33,4.862444877624512,5.0152363777160645
34,4.72648811340332,4.9476704597473145
35,4.648768901824951,4.891727447509766
36,4.593507766723633,4.828317642211914
37,4.544746398925781,4.768794059753418
38,4.499203681945801,4.712502479553223
39,4.454442977905273,4.659858703613281
40,4.410274982452393,4.609778881072998
41,4.36724328994751,4.562305450439453
42,4.3231377601623535,4.517129898071289
43,4.283230304718018,4.474217414855957
44,4.239713191986084,4.4329986572265625
45,4.203148365020752,4.392330169677734
46,4.168910980224609,4.354775428771973
47,4.126706600189209,4.318438529968262
48,4.096467971801758,4.283730506896973
49,4.067206859588623,4.250290393829346
50,4.034084320068359,4.217903137207031
51,4.008255958557129,4.186861038208008
52,3.9859862327575684,4.15676212310791
53,3.9557247161865234,4.127597808837891
54,3.936976432800293,4.099573612213135
55,3.9185783863067627,4.072211742401123
56,3.8929429054260254,4.045561790466309
57,3.8814644813537598,4.019341468811035
58,3.8655142784118652,3.994913101196289
59,3.8535943031311035,3.9706220626831055
60,5.646978855133057,5.772233009338379
61,5.579408645629883,5.683985710144043
62,5.455862998962402,5.601845741271973
63,5.417606830596924,5.519876956939697
64,5.61257266998291,5.449867248535156
65,5.416194915771484,5.3687615394592285
66,5.058019161224365,5.323627471923828
67,5.065636157989502,5.271979331970215
68,5.028156280517578,5.213369846343994
69,5.091366767883301,5.162336349487305
70,4.959212779998779,5.1102294921875
71,4.898721694946289,5.0726542472839355
72,4.8324174880981445,5.041060447692871
73,4.7988481521606445,4.988412857055664
74,4.753652572631836,4.969657897949219
75,4.734999656677246,4.92978572845459
76,4.71530818939209,4.8914475440979
77,4.698648452758789,4.854606628417969
78,4.680251121520996,4.819019317626953
79,4.665410041809082,4.785085678100586
80,4.650588035583496,4.751896858215332
81,4.63531494140625,4.720113754272461
82,4.621988296508789,4.689474105834961
83,4.60855770111084,4.659652233123779
84,4.5960187911987305,4.630753040313721
85,4.584044456481934,4.602726459503174
86,4.5684003829956055,4.575559616088867
87,4.553772926330566,4.549106597900391
88,4.542340278625488,4.523471832275391
89,4.531957626342773,4.498618125915527
90,5.696290016174316,5.778295040130615
91,5.445981502532959,5.680826187133789
92,5.373236179351807,5.5938568115234375
93,5.460599422454834,5.525826930999756
